"trial_type","trial_index","time_elapsed","internal_node_id","participant_id","subject_id","age","gender","rocket_sides","red_planet_first_rocket","red_display_order","purple_display_order","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","rt","stimulus","key_press","button_pressed","success","duration","valid_pressed","rts","keys","planet_text","right_text","left_text","center_text","chosen_text","reward_text","trial_stage","practice_trial","transition_type","transition","reward","timestamp","choice"
"d3-animate-choice","709","2430263","0.0-82.0-1.40","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","521.4000000059605","","49","","","3000","1","","","images/redplanet1.jpg","images/alien2","images/alien1","images/rocket2","images/alien1","images/nothing.png","2","real","true","common","0","2022-02-10 22:37:28.761","1"
"two-step-fixation","710","2431268","0.0-82.0-2.40","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","711","2433696","0.0-82.0-0.41","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","421.90000000596046","","48","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket1","","1","real","null","","","","2"
"d3-animate-choice","712","2436314","0.0-82.0-1.41","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","613.2999999821186","","48","","","3000","1","","","images/purpleplanet.jpg","images/alien4","images/alien3","images/rocket1","images/alien4","images/t.png","2","real","true","common","1","2022-02-10 22:37:34.811","2"
"two-step-fixation","713","2437319","0.0-82.0-2.41","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","714","2439791","0.0-82.0-0.42","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","467.19999998807907","","49","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket2","","1","real","null","","","","1"
"d3-animate-choice","715","2442278","0.0-82.0-1.42","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","482.5","","48","","","3000","1","","","images/purpleplanet.jpg","images/alien4","images/alien3","images/rocket2","images/alien4","images/nothing.png","2","real","false","rare","0","2022-02-10 22:37:40.776","2"
"two-step-fixation","716","2443284","0.0-82.0-2.42","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","717","2445783","0.0-82.0-0.43","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","493.7999999821186","","49","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket2","","1","real","null","","","","1"
"d3-animate-choice","718","2448403","0.0-82.0-1.43","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","613.0999999940395","","49","","","3000","1","","","images/redplanet1.jpg","images/alien2","images/alien1","images/rocket2","images/alien1","images/t.png","2","real","true","common","1","2022-02-10 22:37:46.900","1"
"two-step-fixation","719","2449407","0.0-82.0-2.43","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","720","2451824","0.0-82.0-0.44","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","410.69999998807907","","48","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket1","","1","real","null","","","","2"
"d3-animate-choice","721","2454359","0.0-82.0-1.44","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","529.9000000059605","","48","","","3000","1","","","images/purpleplanet.jpg","images/alien4","images/alien3","images/rocket1","images/alien4","images/t.png","2","real","true","common","1","2022-02-10 22:37:52.856","2"
"two-step-fixation","722","2455364","0.0-82.0-2.44","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","723","2457968","0.0-82.0-0.45","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","598","","49","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket2","","1","real","null","","","","1"
"d3-animate-choice","724","2461973","0.0-82.0-1.45","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","null","","null","","","3000","0","","","images/redplanet1.jpg","images/alien2","images/alien1","images/rocket2","","","2","real","true","common","0","2022-02-10 22:38:00.471",""
"two-step-fixation","725","2462978","0.0-82.0-2.45","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","726","2465042","0.0-82.0-0.46","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","59","","48","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket1","","1","real","null","","","","2"
"d3-animate-choice","727","2468047","0.0-82.0-1.46","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","999.1999999880791","","48","","","3000","1","","","images/redplanet1.jpg","images/alien2","images/alien1","images/rocket1","images/alien2","images/t.png","2","real","false","rare","1","2022-02-10 22:38:06.544","2"
"two-step-fixation","728","2469053","0.0-82.0-2.46","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","729","2471703","0.0-82.0-0.47","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","645.8000000119209","","48","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket1","","1","real","null","","","","2"
"d3-animate-choice","730","2474646","0.0-82.0-1.47","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","937.3999999761581","","48","","","3000","1","","","images/purpleplanet.jpg","images/alien4","images/alien3","images/rocket1","images/alien4","images/t.png","2","real","true","common","1","2022-02-10 22:38:13.143","2"
"two-step-fixation","731","2475649","0.0-82.0-2.47","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","732","2479654","0.0-82.0-0.48","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","null","","null","","","3000","0","","","images/earth.jpg","images/rocket1","images/rocket2","null","","","1","real","null","","","",""
"d3-animate-choice","733","2480661","0.0-82.0-1.48","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","null","","null","","","0","0","","","images/earth.jpg","images/rocket1","images/rocket2","null","","","2","real","null","","0","2022-02-10 22:38:19.158",""
"two-step-fixation","734","2481666","0.0-82.0-2.48","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"d3-animate-choice","735","2484211","0.0-82.0-0.49","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","538.9000000059605","","48","","","3000","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","images/rocket1","","1","real","null","","","","2"
"d3-animate-choice","736","2488216","0.0-82.0-1.49","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","2062.7999999821186","","48","","","3000","1","","","images/purpleplanet.jpg","images/alien4","images/alien3","images/rocket1","images/alien4","images/t.png","2","real","true","common","1","2022-02-10 22:38:26.713","2"
"two-step-fixation","737","2489222","0.0-82.0-2.49","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","","images/earth.jpg","","","","","","","","","","","","","","fixation","","","","","",""
"audio-keyboard-response","738","2495570","0.0-83.0","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","6069","audio/instructions/treasure_feedback.wav","32","","","","","","","","","","","","","","","","","","",""
"two-step-explicit-choice","739","2498015","0.0-84.0","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","2439.399999976158","","49","","","null","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","","","NA","explicit report","null","","","",""
"audio-keyboard-response","740","2500019","0.0-85.0","843","688","15","Female","false","false","false","true","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""5"",""25912""
","
","2439.399999976158","","49","","","null","1","","","images/earth.jpg","images/rocket1","images/rocket2","null","","","NA","explicit report","null","","","",""
